Date;Region;Symbol;SessionUTC;AnalysisUTC;Version;Up;Down;ReferenciaBias;TCIM_Vies;TCIM_Score;TCIM_Motivos;TCIM_Alertas;Erro
06/11/2025;Asia;USDJPY;2025-11-06T00:00:00+00:00;2025-11-05T23:30:00+00:00;1.2.1;0.0807;0.1088;VENDA;COMPRA;3.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=20.9 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
06/11/2025;Europe;EURUSD;2025-11-06T07:00:00+00:00;2025-11-06T06:30:00+00:00;1.2.2;0.096;0.107;VENDA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=38.0 acima de 22 (+2).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).; Mitigação forte: pavio exagerado + preço afastado demais da média. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Mitigacao: pavio exagerado no candle atual. | Sinal vetado por mitigação (pavio exagerado + preço afastado da média).;
05/11/2025;America;XAUUSD;2025-11-05T13:30:00+00:00;2025-11-05T13:15:00+00:00;1.2.3;0.1005;0.0963;COMPRA;FORA;1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=20.9 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
05/11/2025;Asia;USDJPY;2025-11-05T00:00:00+00:00;2025-11-04T23:30:00+00:00;1.2.1;0.0825;-0.29;COMPRA;COMPRA;4.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=17.5 entre 15-20 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
05/11/2025;Europe;EURUSD;2025-11-05T07:00:00+00:00;2025-11-05T06:30:00+00:00;1.2.2;0.088;-0.01;COMPRA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=20.4 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
04/11/2025;America;XAUUSD;2025-11-04T13:30:00+00:00;2025-11-04T13:15:00+00:00;1.2.3;0.1151;-0.2284;COMPRA;FORA;-1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=12.5 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
04/11/2025;Asia;USDJPY;2025-11-04T00:00:00+00:00;2025-11-03T23:30:00+00:00;1.2.1;0.0094;-0.0118;COMPRA;COMPRA;3.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=10.3 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
04/11/2025;Europe;EURUSD;2025-11-04T07:00:00+00:00;2025-11-04T06:30:00+00:00;1.2.2;0.103;0.099;COMPRA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=16.0 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
03/11/2025;America;XAUUSD;2025-11-03T13:30:00+00:00;2025-11-03T13:15:00+00:00;1.2.3;0.1009;0.084;COMPRA;FORA;1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=13.0 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
03/11/2025;Asia;USDJPY;2025-11-03T00:00:00+00:00;2025-11-02T23:30:00+00:00;1.2.1;0.1026;-0.3642;COMPRA;FORA;-1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=14.3 abaixo de 15 (0).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).)";Volatilidade excessiva detectada (candle > 2.0x ATR).;
03/11/2025;Europe;EURUSD;2025-11-03T07:00:00+00:00;2025-11-03T06:30:00+00:00;1.2.2;-1.038;0.089;VENDA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=15.0 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
31/10/2025;America;XAUUSD;2025-10-31T13:30:00+00:00;2025-10-31T13:15:00+00:00;1.2.3;-0.3201;0.1021;VENDA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=16.3 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
31/10/2025;Asia;USDJPY;2025-10-31T00:00:00+00:00;2025-10-30T23:30:00+00:00;1.2.1;0.1041;0.0805;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=11.4 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
31/10/2025;Europe;EURUSD;2025-10-31T07:00:00+00:00;2025-10-31T06:30:00+00:00;1.2.2;0.114;-1.005;COMPRA;FORA;-1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=17.4 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
30/10/2025;America;XAUUSD;2025-10-30T13:30:00+00:00;2025-10-30T13:15:00+00:00;1.2.3;0.0248;-0.0648;COMPRA;FORA;-1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=16.1 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
30/10/2025;Asia;USDJPY;2025-10-30T00:00:00+00:00;2025-10-29T23:30:00+00:00;1.2.1;0.1075;-0.4283;COMPRA;FORA;1.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=29.6 acima de 20 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Baixa volatilidade: range < 0.8x ATR.;
30/10/2025;Europe;EURUSD;2025-10-30T07:00:00+00:00;2025-10-30T06:30:00+00:00;1.2.2;-0.997;0.122;VENDA;COMPRA;3.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=23.3 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
29/10/2025;America;XAUUSD;2025-10-29T13:30:00+00:00;2025-10-29T13:15:00+00:00;1.2.3;-0.4994;0.083;VENDA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=41.9 acima de 30 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Baixa volatilidade: range < 0.7x ATR. | Sinal vetado por mitigação (preço afastado + score alto).;
29/10/2025;Asia;USDJPY;2025-10-29T00:00:00+00:00;2025-10-28T23:30:00+00:00;1.2.1;0.1022;0.0869;COMPRA;FORA;-1.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=8.8 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
29/10/2025;Europe;EURUSD;2025-10-29T07:00:00+00:00;2025-10-29T06:30:00+00:00;1.2.2;0.101;0.112;VENDA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=35.6 acima de 22 (+2).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).; Mitigação forte: pavio exagerado + preço afastado demais da média. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Mitigacao: pavio exagerado no candle atual. | Sinal vetado por mitigação (pavio exagerado + preço afastado da média).;
28/10/2025;America;XAUUSD;2025-10-28T13:30:00+00:00;2025-10-28T13:15:00+00:00;1.2.3;0.1002;-0.1372;COMPRA;FORA;-0.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=37.3 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
28/10/2025;Asia;USDJPY;2025-10-28T00:00:00+00:00;2025-10-27T23:30:00+00:00;1.2.1;0.072;0.0805;VENDA;VENDA;-2.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=31.5 acima de 20 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Baixa volatilidade: range < 0.8x ATR.;
28/10/2025;Europe;EURUSD;2025-10-28T07:00:00+00:00;2025-10-28T06:30:00+00:00;1.2.2;0.152;0.091;COMPRA;COMPRA;2.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=40.2 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
27/10/2025;America;XAUUSD;2025-10-27T13:30:00+00:00;2025-10-27T13:15:00+00:00;1.2.3;0.0834;0.0914;VENDA;FORA;1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=49.2 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
27/10/2025;Asia;USDJPY;2025-10-27T00:00:00+00:00;2025-10-26T23:30:00+00:00;1.2.1;0.1034;-0.4179;COMPRA;COMPRA;4.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=20.0 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
27/10/2025;Europe;EURUSD;2025-10-27T07:00:00+00:00;2025-10-27T06:30:00+00:00;1.2.2;0.107;0.116;VENDA;COMPRA;2.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=14.6 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
24/10/2025;America;XAUUSD;2025-10-24T13:30:00+00:00;2025-10-24T13:15:00+00:00;1.2.3;0.1106;-0.2828;COMPRA;VENDA;-2.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=41.9 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
24/10/2025;Asia;USDJPY;2025-10-24T00:00:00+00:00;2025-10-23T23:30:00+00:00;1.2.1;0.1011;-0.1806;COMPRA;FORA;-1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=14.0 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
24/10/2025;Europe;EURUSD;2025-10-24T07:00:00+00:00;2025-10-24T06:30:00+00:00;1.2.2;0.092;0.1134;VENDA;FORA;-1.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=20.9 entre 14-22 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
23/10/2025;America;XAUUSD;2025-10-23T13:30:00+00:00;2025-10-23T13:15:00+00:00;1.2.3;0.1032;0.0821;COMPRA;FORA;0.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=11.7 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
23/10/2025;Asia;USDJPY;2025-10-23T00:00:00+00:00;2025-10-22T23:30:00+00:00;1.2.1;0.102;0.0795;COMPRA;FORA;0.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=12.7 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
23/10/2025;Europe;EURUSD;2025-10-23T07:00:00+00:00;2025-10-23T06:30:00+00:00;1.2.2;0.0901;0.117;VENDA;FORA;1.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=24.1 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
22/10/2025;America;XAUUSD;2025-10-22T13:30:00+00:00;2025-10-22T13:15:00+00:00;1.2.3;0.1006;0.0838;COMPRA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=38.9 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
22/10/2025;Asia;USDJPY;2025-10-22T00:00:00+00:00;2025-10-21T23:30:00+00:00;1.2.1;0.1013;0.0799;COMPRA;FORA;-1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Fraco (ADX=8.0 abaixo de 15 (0).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Baixa volatilidade: range < 0.8x ATR.;
22/10/2025;Europe;EURUSD;2025-10-22T07:00:00+00:00;2025-10-22T06:30:00+00:00;1.2.2;0.0926;0.0915;COMPRA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=18.1 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
21/10/2025;America;XAUUSD;2025-10-21T13:30:00+00:00;2025-10-21T13:15:00+00:00;1.2.3;0.1034;0.0899;COMPRA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=57.2 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
21/10/2025;Asia;USDJPY;2025-10-21T00:00:00+00:00;2025-10-20T23:30:00+00:00;1.2.1;0.1054;0.0891;COMPRA;COMPRA;3.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=8.5 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
